,작성일,작성자,제목,내용
976,2023-05-19,UCMLJc_D3jgFcS_48G7i4V0A,"[정관용의 시사본부] 1부 풀영상 | 간호법 거부 논란과 일파만파 퍼지는 김남국 의원 가상화폐 논란 | 박주민 의원, 김재섭 당협위원장 | KBS 230520 방송",정관용의시사본부 간호법 김남국 2023년 5월 20일 정관용의 시사본부 1 97.3 토 일 12 10 13 56 토요이슈 박주민 의원 김재섭 당협위원장 간호법 거부 논란과 일파만파 퍼지는 김남국 의원 가상화폐 논란 주간뉴스 브리핑 이창훈 중앙일보 기자 김남국 의원 가상화폐 논란 국민의힘 최고위원 보궐선거 7 정상회의 간호법 거부권 행사 후쿠시마 오염수 시찰단 내일 출국 정관용의시사본부 정관용 이창훈 박주민 김재섭 민주당 국민의힘 윤석열 후쿠시마시찰단 1라디오의 공식 유튜브 24시간 라이브 방송 채널입니다. 1라디오 라디오 시사라디오 1 최경영의최강시사 성공예감김방희입니다 정용실의뉴스브런치 최영일의시사본부 라디오전국일주 홍사훈의경제쇼 주진우라이브 열린토론 김성완의시사야
967,2023-05-19,UCYUGo6ZfQZCTMrK9rMDijNQ,"의원님은 '특식', 학생은 카레?/ 이번엔 간호법 거부권/ 김남국 탈당...이재명 퇴진론?/ 오염수 마셔된다는 영국 학자/ 윤의 맹탕 5.18 기념사 [뉴인사 다시보기_뉴스픽]",노영희의 뉴스인사이다 5월 3주 뉴스픽 다시보기 영상입니다. 05 15 뉴스픽 김남국 결국 탈당 고개 숙인 이재명 심려 끼쳤다 당정 간호사 이기주의법 규정 거부권 행사 수순 05 16 뉴스픽 전기 가스료 오늘부터 적용 4인가구 월 7400원 더 부담 김남국 탈당 후 여진 지속 이재명 퇴진론까지 05 17 뉴스픽 윤 2번째 거부권 행사 과도한 갈등 일으켜 천원 학식 외쳤지만 카레먹는 학생들 옆서 특식 05 18 뉴스픽 정치권 5 18 맞아 광주 총출동 추모 열기 고조 여 후쿠시마 오염수 마셔도 된다는 영 학자 국회 초청 논란 05 19 뉴스픽 윤 광주 찾았지만 진정성 의심 복붙에 무성의한 기념사 군 총알에 뚫리는 방탄복 알고도 5만벌 보급 제작진 기획 박종찬 구성 한동인 이진하 진행 노영희 출연 한동인 이진하 조연출 고인식 오디오 감독 오혜미 연출 김이향 박종찬 뉴스토마토 뉴스인사이다 노영희 영상이 마음에 드셨다면 구독 과 좋아요 버튼 눌러주세요 감사합니다. 뉴스토마토 . 뉴스포털 뉴스통 . . . 뉴스리듬 . . . 뉴스토마토 정기 여론조사 . . .
974,2023-05-19,UC1ihKJ6GH37xoWdtllZqhLw,“간호법을 완전히 도륙했다” 울분에 찬 간호장교 출신의 외침 “눈물도 아깝다. 다시 시작합시다”,2023년 5월 19일 동화면세점 앞에서 대한간호사협회 간호법 거부권 행사 규탄 총궐기대회가 진행되었다. 팩트 보도채널 추진 언론독립 팩트 보도채널 진출을 위해 깨어있는 시민들의 국민주주 참여를 요청합니다. 국민주주 참여하기 . 국민주주 제안영상 . 6 6 8 팩트 정기후원회원이 되어주세요. 공식후원계좌 우리은행 1002 142 508338 이상엽 신청 1877 0411 직접신청 . 1 팩트 채널 멤버십에 가입하여 혜택을 누려보세요. . . 1 6 37 이 영상의 저작권은 팩트 에 있습니다. 본 영상물은 공유 및 소스코드 배포에 한해 허용합니다. 그 외 임의적인 편집 및 가공은 영상출처를 밝힌다해도 본사의 허락없 이 사용할 경우 저작권법 위반에 해당합니다. 팩트 . 촬영 배희옥 김대왕 백대호 김준영
971,2023-05-19,UCqdNP20Fms_nHlUbi1pF0iA,"I 홍성남 신부 I 법치 내세우는 尹 ""인치도 필요"" I 이기일 I 간호법 거부권, 정부 입장은? I 문희정 I G7 관전 포인트 I 5/19(금) 김혜영의 뉴스공감",김혜영의뉴스공감 라이브 방송 안내 105.3 매주 월 금 오후 6시 3분 7시 0 28 오프닝 김혜영 앵커 7 49 김반장의 이기일 보건복지부 제1차관 간호법 거부권 정국 정부 입장은 19 40 글로벌 와이 문희정 국제정치평론가 7 관전 포인트 한국 8 편입 가능성은 37 28 깊은 내공 홍성남 신부 가톨릭영성심리상담소장 법치 강조하는 윤석열 정부 인치도 필요 클로징 김혜영 앵커 이기일 문희정 홍성남신부 방송선교 후원 060 706 1004 한 통화 5 000원 060 706 4004 한 통화 10 000원 060 706 9004 한 통화 30 000원 후원문의 매일미사 지향 신청 1588 2597 . . . 2 ... 카카오톡 플러스친구 가톨릭의 눈으로 세상을 바라봅니다. 유튜브 채널을 구독하세요.
970,2023-05-19,UCWlV3Lz_55UaX4JsMj-z__Q,"간호사들 ""간호법 거부 정치인 반드시 심판""…의료 차질은 크게 없어",오늘은 간호사 들이 서울 도심에서 규탄집회 를 열였습니다. 대통령의 간호법 거부권 행사 후 첫 단체 행동으로 이들은 간호법을 왜곡한 정치인들을 내년 4월 총선 에서 심판 하겠다고 했습니다. 걱정했던 의료 공백은 벌어지진 않았습니다만 의료공백 에 대한 우려는 여전히 남아 있는 상황입니다. 정치권이 하루빨리 사태 수습에 나서야 한다는 지적입니다. .19 사실을 보고 진실을 말합니다. 공식 홈페이지 . . 공식 페이스북 . . 공식 트위터 . 뉴스제보 이메일 . 카카오톡 조선제보 전화 1661 0190
968,2023-05-19,UCmtUWAaVycekErEdikBLDuw,일본 간호사로서 간호법에 대한 솔직한 생각,간호법 해외간호사 일본간호사
983,2023-05-19,UCTHCOPwqNfZ0uiKOvFyhGwg,"""간호법 제정 이행하라""…간호사들 거부권 규탄 집회 / 연합뉴스TV (YonhapnewsTV)",간호법 제정 이행하라 간호사들 거부권 규탄 집회 앵커 광화문 광장에 간호사들이 집결했습니다. 윤석열 대통령의 간호법 제정안 거부권 행사를 규탄하기 위해 모인 건데 간호사들은 의료현장에서 관행처럼 이뤄져온 대리 의료행위를 거부하는 준법투쟁도 계속하기로 했습니다. 최덕재 기자입니다. 기자 광화문 광장에 간호법 이라고 적힌 민트색 팻말을 든 인파가 가득 찼습니다. 파도타기를 하고 함성도 지르며 대통령의 간호법 거부권 행사에 목청을 높입니다. 간호사와 간호대 학생 등 주최측 추산으로 3만명이 모여 간호법 제정 약속 이행을 촉구했습니다. 김영경 대한간호협회 회장 간호법이 위험한 법이자 분열만 일으키는 악법이라는 가짜프레임을 덧씌워 결국 간호법 거부에 이르도록 한 것입니다. 대통령 거부권 행사에 이르게 한 정치인과 관료를 심판할 것이라고도 강조했습니다. 총선기획단 출범식을 갖고 낙선 운동 등을 다짐했습니다. 간호협회는 집회 외에도 준법투쟁도 이어오고 있습니다. 의료현장에 차질이 없게 하겠다는 입장이지만 장기화 할 경우 차질이 불가피하단 분석도 있습니다. 그동안 간호사들이 의사나 면허를 가진 임상병리사 등을 대신해 해 온 대리처방 채혈 초음파 검사 등을 거부하겠단 것으로 오랜 시간 간호사들이 이 일을 거부하면 환자 진료 치료 관리 속도가 줄 수도 있는 겁니다. 하면 안되는 불법행위 리스트를 만들어 배포하고 신고센터도 운영했고 한 때 신고가 폭주해 사이트가 마비되기도 했습니다. 이밖에도 간호협회는 면허증 반납 운동도 벌이고 있습니다. 약 한 달간 면허증을 모아 정부에 반납하고 그 날 바로 다시 한 번 광화문에 모여 집회를 연다는 계획입니다. 연합뉴스 최덕재입니다. . . 간호협회 간호법 거부권 광화문 집회 간호사 간호대 연합뉴스 기사문의 및 제보 카톡 라인 23 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
964,2023-05-19,UCT0qmTIo4EiCwVlhxStBRqg,[모까인 05.19] 술판 노숙 시위로 도심 점령한 민노총 | 간호법에 2호 거부권 행사한 尹 | 뒤늦게 김남국 윤리위 제소한 민주당 | 성범죄 온상된 '우울증 갤러리',라이브 구독 좋아요 모까인 고승혁 나건웅 고품격 정치 토크 라이브 5월 19일 금 마약 성범죄 전문 조성근 변호사와 함께합니다 이번 주 체크리스트 불법 노숙 시위 벌인 민노총..서울시 고발 방침 술판 노숙 방뇨 싸움까지.. 아수라장이 된 도심 윤대통령 간호법에 2호 거부권 행사 성난 간호사들 오늘부터 면허증 반납하겠다 민주당 뒤늦게 김남국 윤리위 제소 이재명 지시.. 진상 조사 한계 한일 후쿠시마 원전 오염수 시찰 결론 못내려 한덕수 후쿠시마 시료 직접채취 과도한 요구 구찌면 다야 경찰까지 출동한 민폐 경복궁 구찌쇼 자정 넘게 소음 조명 남발 에 주민 고통.. 모까인 초대석 마성의 변호사 조성근 성범죄 온상된 우울증 갤러리 ...성관계 사진 대놓고 유포해도 수사 못한다 권경애 불성실 변론 수사하던 검사가 변호사로 합류...변호사 비윤리 행태 많은 시청 부탁드립니다 모까인 출연 및 협찬 문의 4 .
975,2023-05-19,UChlgI3UHCOnwUGzWzbJ3H5w,'간호법 거부권' 규탄 행진...간호협 '총선기획단' 출범 / YTN,앵커 대통령의 간호법 재의요구권 행사에 반발한 대한간호협회가 대규모 연차 투쟁을 벌였습니다. 준법투쟁을 진행해온 간호협회는 총선 기획단 을 출범하고 앞으로 투쟁 강도를 높이겠다고 예고했습니다. 현장에 나가 있는 취재기자 연결합니다. 신지원 기자 기자 네 서울 광화문입니다. 앵커 현장 분위기가 어떻습니까 기자 서울 광화문 일대를 가득 메웠던 간호사와 학생들은 서울역 방향으로 행진하고 있습니다. 행진이 끝나면 정리 집회를 거쳐 오늘 일정이 마무리됩니다. 참가자들은 간호법에 대해 대통령의 거부권 행사를 건의한 정부 여당을 규탄하는 구호를 외쳤습니다. 협회 측 발언 직접 들어보시겠습니다. 김영경 대한간호사협회장 국가와 국민을 위한 보건의료정책을 설계해야 할 여당과 정부가 명백한 사실관계를 조작하여 5천만 국민을 우롱하고 62만 간호인들에게 부당한 공권력을 행사한 것입니다. 대한간호협회는 오늘 집회에 간호사와 간호대 학생 등 3만여 명이 참석한다고 신고했습니다. 경찰도 그 정도 인파가 몰릴 것으로 파악해 기동대를 배치하고 교통 통제에 나섰는데요. 다행히 지금까지 큰 충돌이나 사고는 없었습니다. 앵커 간호협회가 오늘 총선기획단 을 출범했는데 어떤 내용입니까 기자 대통령의 거부권 행사로 간호법은 다시 국회에 재상정되는데요. 대한간호협회 측은 간호법이 국회에서 재의결되기는 어렵다고 보고 오늘 총선기획단 을 출범했습니다. 내년 4월 총선을 앞두고 간호법의 취지를 왜곡한 정치인들을 표로 심판하겠다는 겁니다. 이와 관련해 간호인들이 1인 1정당 가입에 동참하는 등 합법적인 정치후원에 참여하겠다고 밝혔습니다. 지금까지 간호협회는 채혈이나 초음파 검사 등 의료법상 간호사의 업무 범위가 아닌 행위를 거절하는 준법 투쟁 을 이어왔습니다. 수술실에서 의사 업무를 보조하는 진료보조인력 즉 간호사들의 의료행위는 법의 사각지대에 해당하기 때문입니다. 간호협회는 당분간 상황을 지켜보면서 불법진료 신고나 면허증 반납 연차투쟁 등 단체행동을 이어가겠다고 밝혔습니다. 복지부는 오늘 아침 조규홍 장관 주재로 긴급상황점검회의를 여는 등 상황을 예의주시하고 있습니다. 지금까지 서울 광화문에서 신지원입니다. 신지원 . . 당신의 제보가 뉴스가 됩니다 카카오톡 검색해 채널 추가 전화 02 398 8585 메일 . . 기사 원문 . . . 0103 202305191624578472 제보 하기 . . . . 유튜브 채널 구독 . 5 무단 전재 및 재배포금지
984,2023-05-19,UCqdNP20Fms_nHlUbi1pF0iA,"이기일 ""간호법 가짜뉴스 생산? 절대 아냐···고독사 위험군 153만명"" [김혜영의 뉴스공감]",이기일 보건복지부 간호법 고독사 김혜영의뉴스공감 5 19 금 라디오 105.3 18 03 19 00 진행 김혜영 기자 출연 이기일 보건복지부 1차관 주요 발언 국민 생명 볼모 파업 안될 일 현장 소통 중 간호사 처우 개선 계속 논의할 것 복지부가 가짜뉴스 생산 어떻게 정부가 절대 아냐 정부 고독사 대책 마련 중 법령 통과 고독사 증가 추세 고독사 위험군 153만명 고독사 27년까지 100명당 0.85명까지 줄일 것 2025년 국민연금 고갈 개혁 시급 연금개혁과 더불어 기금 수익률까지 제고할 것 방송선교 후원 060 706 1004 한 통화 5 000원 060 706 4004 한 통화 10 000원 060 706 9004 한 통화 30 000원 후원문의 매일미사 지향 신청 1588 2597 . . . 2 . 200 3 0 4 카카오톡 플러스친구 가톨릭의 눈으로 세상을 바라봅니다. 유튜브 채널을 구독하세요.
994,2023-05-19,UC-HXN9uJjNoEQP6NuSsvmyA,"전두환 연희동 돈다발, 죄야? 아니야?/국힘당에 있는 김남국보다 더 큰 도둑들/북조선은 왜 정의당을 싫어할까?/간호법 파동 누가 맞는겨?/좌파들, 이승만주의 박민식 좌표 찍었다",차명진 차명진 . . 9 6 자발적 구독료 신한은행 110 520 880947 서 희 차명진 제보메일 01 .
987,2023-05-19,UComhAmtkBwTPF_PvwN8Gc6w,[뉴스여지도] '간호법' 대통령 거부권으로..간호법의 운명은 어디로?/ OBS 뉴스O,윤석열 대통령의 재의요구권 거부권 행사 여부에 관심이 집중되는 가운데 간호법 찬반 보건의료 단체 모두 단체행동을 예고한 상태다. 14일 정부와 의료계 등에 따르면 지난달 27일 국회 본회의를 통과하고 지난 4일 정부로 이송된 간호법 제정안은 이번 주 중 국무회의에 상정될 것으로 예상된다. 윤석열 간호법 간호사 뉴스 채널 구독하기 . 3660 1 뉴스 기사 더보기 . . . 모바일 . . . 뉴스 제보하기 이메일 . . 전화 032 670 5555
986,2023-05-19,UChlgI3UHCOnwUGzWzbJ3H5w,간호협회 '간호법 거부권' 규탄 집회...'총선기획단' 출범 / YTN,간호사들이 간호법 거부권 행사와 관련해 정부와 여당을 규탄하는 대규모 집회를 열었습니다. 대한간호협회는 오늘 19일 오후 서울 광화문 일대에서 경찰 추산 2만여 명이 참석한 가운데 범국민 규탄 대회를 열고 보건복지부와 국민의힘이 허위 주장을 근거로 대통령의 거부권 행사를 건의했다고 비판했습니다. 또 간호법 거부권을 행사하도록 한 부패정치인과 관료들을 심판하겠다며 16개 시도지부가 참여하는 총선기획단을 출범시켰습니다. 간호협회는 총선기획단을 통해 간호사 1인 1정당 가입과 부패 정치인에 대한 낙선운동 등을 벌인다는 계획입니다. 참가자들은 집회가 끝난 뒤 동화면세점 앞에서 서울역까지 가두행진을 하기도 했습니다. 신지원 . . 당신의 제보가 뉴스가 됩니다 카카오톡 검색해 채널 추가 전화 02 398 8585 메일 . . 기사 원문 . . . 0103 202305191633258801 제보 하기 . . . . 유튜브 채널 구독 . 5 무단 전재 및 재배포금지
1004,2023-05-19,UCnuLphpv0sj_km95P1IZIwQ,【23/05/19】??LIVE_간호법 거부권 행사 규탄 총궐기대회,간호법 거부권행사 광화문 뉴스버스 이슈 탐사보도 뉴스버스탐사보도 뉴스버스이슈 영상출처 대한간호협회 . . 채널에서가입하여 혜택을 누려보세요. . . 0 95 1 뉴스버스 유튜브 . . 뉴스버스 뉴스버스 홈페이지 . . 제보 . 후원하기 신한 140 013 476854 주 위더미디어 뉴스버스 자막 나눔템플릿 간호법 거부권행사 광화문
1005,2023-05-19,UCVcLszfUBN9rTmc0A0uDRSQ,"국민맞수 2회 | '2호 거부권' 간호법  / 5·18 개헌, 국면전환용 꼼수? / 김남국, 제2의 조국? / 한동훈 장관 1년 평가?",더 많은 광주 전남 뉴스를 보고싶다면 뉴스를 구독 해주세요
1002,2023-05-19,UCKAYt_NXO2O3_hRXootFnew,"'남국의 바다'를 건너는 방법, '간호법 대타협'의 올바른 방향",이상이교수 간호법 남국의바다 오늘 방송에서는 김남국 의원 코인 사태가 만든 남국의 바다 를 잘 건너는 방법 그리고 윤석열 대통령의 거부권 행사로 다시 정치사회적 쟁점이 된 간호법 대타협 의 올바른 방향 을 주제로 다룹니다. 국민행복의 보편적 복지국가로 가는 길에서 여러분의 많은 시청과 성원을 부탁드립니다. 늘 고맙습니다. 이상이교수 복정연 이상이의복지국가 민주당 김남국의원 간호법거부권 간호법 남국의바다 지역사회 지역사회보건의료
1001,2023-05-19,UCL-WOj1FxKR8Hlzg5tvnWKg,"5∙18과 개헌 / 국회로 돌아온 간호법 / 김남국 의원, 징계향방은?  | 주간이슈픽 | 국회라이브6",한주간 있었던 가장 핵 심 적인 이슈만 골라서 정리하는 주간이슈픽 00 09 5 18과 개헌 02 17 국회로 돌아온 간호법 06 00 김남국 의원 징계향방은 진행 신동진 아나운서 김지수 아나운서 민주화운동 개헌 이재명 김남국 코인 공직자윤리법 윤석열 5 18 간호법 의료법 지역사회 의료연대 간호협회 윤리특위 제명 김영삼 국회방송 국회라이브6 주간이슈픽 신동진 김지수 6시뉴스 국회방송 구독하기 . . . 66 2 7 1 24 . 66 0 8 6 8 . 66 3 6 . 66 3 86 70 . 66 0 6 2 2 . 66 3 51 4 02
1000,2023-05-19,UComhAmtkBwTPF_PvwN8Gc6w,"'간호법 제정' 총궐기…""총선 때 심판할 것"" / OBS 뉴스O",윤석열 대통령의 간호법 거부권 행사에 반발해 간호사들이 대규모 집회를 열었습니다. 준법투쟁을 해온 간호협회는 총선기획단을 통해 거부권을 행사하도록 한 정치인 등을 표로 심판하겠다고 밝혔습니다. 백소민 기자입니다. 간호법 총선 거부권 뉴스 채널 구독하기 . 3660 1 뉴스 기사 더보기 . . . 모바일 . . . 뉴스 제보하기 이메일 . . 전화 032 670 5555
998,2023-05-19,UCbMjg2EvXs_RUGW-KrdM3pw,"[경제 토론] 尹, 간호법 거부권 행사…악순환에 여야 극한 대치",경제현장 오늘 경제 토론 김정우 전 의원 정태옥 전 의원 윤석열 대통령의 간호법 제정안 거부권 행사 후 간호계의 반발이 거셉니다. 오늘 19일 대규모 규탄 집회가 벌어졌죠. 공약을 지키라는 주장하는 간호계와 반발하는 의사들 간의 갈등이 첨예한데요. 하지만 이런 갈등을 떠나 대통령과 거대 야당의 입법권을 둘러싼 힘겨루기라는 비판도 높습니다. 금요경제토론에서 대통령의 거부권 행사와 이번 주말 히로시마에서 있을 7 정상회의 관련 내용까지 자세히 짚어보겠습니다. 금요경제토론 고정 패널이시죠. 김정우 전 의원 그리고 정태옥 전 의원 두 분과 함께 합니다. 경제현장 오늘 월 금 오후 3시 4시 경제현장 오늘 페이지 바로가기 . . .
1003,2023-05-19,UCcQTRi69dsVYHN3exePtZ1A,[현장영상] 광화문 가득 메운 간호사들 “간호법 거부권 이르게 한 정치인·관료들 심판할 것” / KBS 2023.05.19.,간호사들이 서울 광화문 일대에서 대통령의 간호법 거부권 행사에 반발하는 대규모 집회를 열었습니다. 대한간호협회는 오늘 19일 오후 광화문 세종대로 사거리에서 연 간호법 거부권 규탄 및 부패정치 척결을 위한 범국민 규탄대회 에 현직 간호사와 전국 200개 대학 간호학과 학생 약 10만 명이 참석했다고 밝혔습니다. 경찰 추산으로는 2만 2천 명가량이 참석한 것으로 파악됐습니다. 집회 참석자들은 간호법 이라고 적힌 피켓을 이용해 파도타기 퍼포먼스를 하고 간호법 제정하라 등의 구호를 외쳤습니다. 이 자리에서 김영경 대한간호협회장은 성명서를 통해 간호법은 이미 국회 보건복지위원회에서 각 직역의 요구와 우려 사항을 모두 반영해 대안을 마련했고 여야 국회의원 179명이 찬성해 본회의를 통과했다 며 그런데도 국민의힘과 보건복지부가 반대단체의 허위주장을 근거로 대통령에게 거부권을 건의했다 고 주장했습니다. 그러면서 국민의힘은 간호법 제정 약속을 어겼고 복지부는 간호법 가짜뉴스 확산에 앞장섰다 며 총선기획단을 조직해 대통령에게 간호법 거부권을 행사하도록 한 부패정치인과 관료들을 반드시 심판하겠다 고 밝혔습니다. 간호협회는 총선기획단을 통해 간호사 1인 1정당 가입 부패 정치인에 대한 낙선운동 등을 벌일 예정입니다. 앞서 간호협회는 지난 17일 기자회견에서 간호사 업무 외 불법의료행위를 거부하는 준법투쟁에 돌입한다고 밝혔습니다. 촬영기자 고형석 강현경 서원철 기사 원문보기 . . . . 7679857 제보 하기 카카오톡 제보 검색 전화 02 781 1234 홈페이지 . 4 이메일 1234 . . 간호법 간호사 총선
996,2023-05-19,UCFWIofVBqseX6Bmd9Dn7kgg,"""간호법 집회 가라며 학교에서 식비 5만원 지원해줬다"" 간호법 뒤의 세력들, 그들은 누구인가",간호법 뒤에 숨어있는 그들의 속셈 민노총 민주당 그리고 간호사협회... 청년의사 대구신문
995,2023-05-19,UCUxTPRSns--l5BX2537u7Rw,"대한간호협회, 간호법 반대한 정부 여당 심판 총선기획단 출범",대한간호협회는 19일 서울 광화문 인근에서 개최한 간호법 제정 거부권 행사 규탄 총궐기대회에서 내년 4월 열리는 제22대 총선에 간호법을 반대한 정부 여당을 심판하기 위한 총선기획단을 출범 시켰다. 서울의소리 유튜브 계정은 모든 수익 창출이 정지되었습니다. 서울의소리 정상 운영을 위해 여러분들께 정기 후원을 호소드립니다. 서울의소리는 2004년부터 지금까지 20여년 동안 어떠한 탄압에도 그 뜻을 굽히지 않고 노무현 대통령 탄핵 반대 이명박 구속 박근혜 탄핵 양승태 구속 윤석열 퇴진 김건희 구속 행동에 앞장서 왔습니다. 여러분의 소중한 후원이 있기에 지금의 서울의소리가 있습니다. 감사합니다. 정기 후원 . . 1 일시 후원 국민은행 794001 04 154041 서울의소리 강경자 전화 후원 1877 1590 페이팔 후원 . . 1219 페이팔 정기 후원 . . 1 18 5 1 6 8 8 김건희 다큐 퍼스트 레이디 제작 리워드 펀딩 신청하기 . . 1 22 1 63 1 6 1 1 1 3 7 문의 010 3731 9285 입금 계좌 국민은행 820801 04 120611 강경자 금액 3만원 시사회 티켓 2매 5만원 시사회 티켓 2매 포토 제작 에세이집 일반 후원 통큰 후원 소액 후원 서울의소리 서브 채널 서울의소리 초심 . . 구독과 좋아요 알림 설정과 선한 댓글 부탁드립니다. 윤석열 퇴진을 위한 범국민운동본부 다음 카페 . . 응징언론 서울의소리 보기 . 서울의소리 정규 방송 안내 월 금 오전 6시 류효상의 신통알 월 금 오전 8시 유용화의 뉴스코멘터리 월 금 오후 8시 이정헌의 허니라이브 월수금 오후 1시 박예슬의 톡터뷰 월 오후 4시 백은종 양희삼 안진걸의 세상속으로 화 오후 1시 백은종 깨어있는 박대희 기자의 가짜 뉴스 팩트 체크 화 오후 5시 백은종 정대택의 응징의 부활 수 오후 3시 김태형 백자의 목 오후 2시 김맹구와 선을 넘는 사람들 일 오후 9시 남태우의 민폐투어
991,2023-05-19,UCyFQ_ltNR2STsc7YNNyzUjA,[재방송 금요일 오후9시] 김종욱 박사의 무삭제. 이재경 박사의 시사청담 | 간호법 거부 간호사들 총파업 돌입한다,간호법 윤석열 거부 김종욱 이재경 의협 총파업 유용화의생활정치 유용화 뉴스코멘터리 유용화의 생활정치 후원계좌 공론장 연구소 052301 04 237929 국민은행 유용화의 생활정치 멤버십 회원이 되셔서 혜택을 누려보세요 마음회원 감사회원 짱회원 . . 2 7
990,2023-05-19,UCcQTRi69dsVYHN3exePtZ1A,"간호협회, 서울 광화문서 '간호법 거부' 규탄 총궐기대회/""간호법 왜곡·허위사실 유포 규탄""/[리얼라이브] 2023년 5월 19일(금)/KBS",대통령의 간호법 거부권 행사에 반발한 간호사들이 여당과 정부가 법안에 대해 허위사실을 유포하고 있다고 규탄하며 즉시 간호법 제정 약속을 이행하라고 촉구했습니다. 대한간호협회는 오늘 19일 오후 서울 광화문 일대에서 간호법 제정 거부권 행사 규탄 총궐기대회 를 열어 이같이 주장했습니다. 오늘 집회에 참석한 간호사들과 간호학과 대학생들은 간호법을 대통령 거부권 행사에 이르게 한 정치인과 관료를 심판할 것이라며 강하게 비판했습니다. 간호협회는 성명서에서 간호법은 이미 국회 보건복지위원회에서 각 직역의 요구와 우려사항을 모두 반영해 대안을 마련했고 여야 국회의원 179명이 찬성해 본회의를 통과했다 며 그런데도 국민의힘과 보건복지부가 반대단체의 허위주장을 근거로 대통령에게 거부권을 건의했다 고 주장했습니다. 이들은 대통령의 거부권 행사로 간호법안이 다시 국회로 보내졌지만 재의결을 기대하기는 쉽지 않다 며 총선기획단을 조직해 대통령 거부권에 이르게 한 부패정치인과 관료들을 반드시 심판할 것 이라고 밝혔습니다. 오늘 집회에서는 16개 시도지부 총선기획단 출범식도 진행됐습니다. 협회는 총선기획단 출범 선언문에서 입법독주라는 가짜 프레임을 만들어 낸 자 간호법을 대표발의하고 비겁하게 국정활동을 포기한 자들이 다시는 국민의 대표가 될 수 없도록 심판할 것 이라고 밝혔습니다. 협회는 기획단을 통해 간호사 1인 1정당 가입 부패 정치인에 대한 낙선운동 등을 벌일 예정입니다. 간호협회는 간호사가 수행하면 불법이 되는 업무 리스트를 제작해 의료기관에 배포하고 간호사들의 준법투쟁 참여를 독려하고 있습니다. 간호협회 간호법 간호법거부 총궐기대회 광화문 뉴스 유튜브 구독하기 . 뉴스 유튜브 커뮤니티 . 6 39 뉴스 . . . 모바일 . . . 인스타그램 . . 페이스북 . . 트위터 . 틱톡 .
989,2023-05-19,UCUxTPRSns--l5BX2537u7Rw,윤석열의 간호법 거부권 행사 규탄 총궐기대회(양곡 관리법에 이은 윤석열의 두 번째 거부권 행사),영상출처 대한간호협회 . . 간호사법 양곡관리법 거부권 서울의소리 유튜브 계정은 모든 수익 창출이 정지되었습니다. 서울의소리 정상 운영을 위해 여러분들께 정기 후원을 호소드립니다. 서울의소리는 2004년부터 지금까지 20여년 동안 어떠한 탄압에도 그 뜻을 굽히지 않고 노무현 대통령 탄핵 반대 이명박 구속 박근혜 탄핵 양승태 구속 윤석열 퇴진 김건희 구속 행동에 앞장서 왔습니다. 여러분의 소중한 후원이 있기에 지금의 서울의소리가 있습니다. 감사합니다. 정기 후원 . . 1 일시 후원 국민은행 794001 04 154041 서울의소리 강경자 전화 후원 1877 1590 페이팔 후원 . . 1219 페이팔 정기 후원 . . 1 18 5 1 6 8 8 김건희 다큐 퍼스트 레이디 제작 리워드 펀딩 신청하기 . . 1 22 1 63 1 6 1 1 1 3 7 문의 010 3731 9285 입금 계좌 국민은행 820801 04 120611 강경자 금액 3만원 시사회 티켓 2매 5만원 시사회 티켓 2매 포토 제작 에세이집 일반 후원 통큰 후원 소액 후원 서울의소리 서브 채널 서울의소리 초심 . . 구독과 좋아요 알림 설정과 선한 댓글 부탁드립니다. 윤석열 퇴진을 위한 범국민운동본부 다음 카페 . . 응징언론 서울의소리 보기 . 서울의소리 정규 방송 안내 월 금 오전 6시 류효상의 신통알 월 금 오전 8시 유용화의 뉴스코멘터리 월 금 오후 8시 이정헌의 허니라이브 월수금 오후 1시 박예슬의 톡터뷰 월 오후 4시 백은종 양희삼 안진걸의 세상속으로 화 오후 1시 백은종 깨어있는 박대희 기자의 가짜 뉴스 팩트 체크 화 오후 5시 백은종 정대택의 응징의 부활 수 오후 3시 김태형 백자의 목 오후 2시 김맹구와 선을 넘는 사람들 일 오후 9시 남태우의 민폐투어
988,2023-05-19,UCkinYTS9IHqOEwR1Sze2JTw,'윤석열 대통령 간호법 거부권 행사 규탄' 간호협회 총궐기대회 / SBS,윤석열 대통령의 간호법 거부권 행사와 관련해 간호사들이 대규모 집회를 엽니다. 간호협회는 오늘 19일 낮 2시부터 서울 광화문 일대에서 간호법 거부권 규탄 및 부패정치 척결을 위한 범국민 규탄 대회 를 열고 연차 투쟁에 나선다고 밝혔습니다. 주최측은 오늘 집회에 3만 명이 참삭할 거라고 신고했습니다. 간호법 간호협회 광화문 집회 뉴스 8뉴스 실시간 으로 만나 보세요 라이브 뉴스 채널 모바일24 뉴스로 제보해주세요 홈페이지 . . . 애플리케이션 뉴스 앱 설치하고 제보 카카오톡 뉴스 와 친구 맺고 채팅 페이스북 뉴스 검색해 메시지 전송 이메일 8 . . 문자 6000 전화 02 2113 6000 뉴스 채널 구독하기 . . . 뉴스 라이브 . . .
